7.056889719677957862e-01,3.105466338324476272e-01,2.218750000000000000e+00,8.302247150338255555e-01,7.000000000000000000e+00
3.682662692365440416e-01,3.425506783124080967e-01,2.218750000000000000e+00,6.903553766047916262e-01,7.000000000000000000e+00
6.120828459207834360e-01,1.999711108574250829e-01,2.218750000000000000e+00,9.525766313136224683e-01,4.000000000000000000e+00
1.325253060241330105e-01,1.684213714421506636e-01,2.218750000000000000e+00,8.327412181724482831e-01,4.000000000000000000e+00
2.202829193941634178e-01,1.231026939125451081e-01,2.218750000000000000e+00,8.320750324668918507e-01,3.000000000000000000e+00
7.965116992076544111e-01,3.892113031100093989e-01,2.218750000000000000e+00,9.564821959125996420e-01,3.000000000000000000e+00
5.480003687657615252e-01,8.414894682766926870e-02,2.218750000000000000e+00,7.241888901231077202e-01,1.000000000000000000e+00
5.698312802507929931e-01,6.264703758151280999e-01,2.218750000000000000e+00,6.906521805931071789e-01,3.000000000000000000e+00
6.272360695721391766e-01,5.960156280942251472e-01,2.218750000000000000e+00,9.552047597660248135e-01,6.000000000000000000e+00
3.044100546601167245e-01,4.097761790381313496e-01,2.218750000000000000e+00,5.412187278856174233e-01,6.000000000000000000e+00
5.444360706379172132e-01,5.640814767011395059e-01,2.218750000000000000e+00,9.610275516338372404e-01,5.000000000000000000e+00
1.282733153579011243e-01,3.313957416471936535e-01,2.218750000000000000e+00,9.455176897042729678e-01,2.000000000000000000e+00
2.880055075320812064e-01,1.495059723642734595e-01,2.218750000000000000e+00,7.449740069020406308e-01,6.000000000000000000e+00
2.188671926866509743e-01,2.790155325736731196e-01,2.218750000000000000e+00,7.511511734576862276e-01,5.000000000000000000e+00
1.000000000000000000e+00,2.801245028854196240e-01,2.218750000000000000e+00,8.583744141215062795e-01,6.000000000000000000e+00
5.437156430746186153e-01,1.946289492506296237e-01,2.218750000000000000e+00,9.535535735663903667e-01,5.000000000000000000e+00
4.890459427661117964e-01,3.431238016247812883e-01,2.218750000000000000e+00,8.129042620775691619e-01,5.000000000000000000e+00
2.259096615851930445e-01,9.476570672394793449e-02,2.218750000000000000e+00,9.552219797502530252e-01,2.000000000000000000e+00
5.557317927788283374e-01,1.324706973233277518e-01,2.218750000000000000e+00,5.780715236234134080e-01,6.000000000000000000e+00
6.272360695721391766e-01,5.960156280942251472e-01,2.218750000000000000e+00,9.552047597660248135e-01,6.000000000000000000e+00
5.698312802507929931e-01,6.264703758151280999e-01,2.218750000000000000e+00,6.906521805931071789e-01,3.000000000000000000e+00
5.480003687657615252e-01,8.414894682766926870e-02,2.218750000000000000e+00,7.241888901231077202e-01,1.000000000000000000e+00
8.570719364488226244e-01,3.842046283202128487e-01,2.218750000000000000e+00,9.350953718598986608e-01,3.000000000000000000e+00
4.301648285166139174e-01,2.713738884086974723e-01,2.218750000000000000e+00,9.562352865715061379e-01,3.000000000000000000e+00
1.583025686169140245e-01,9.264328665251719830e-01,2.218750000000000000e+00,9.477833212167894317e-01,4.000000000000000000e+00
6.373779379986627136e-01,1.968189326393726402e-01,2.218750000000000000e+00,9.530954121471428842e-01,4.000000000000000000e+00
1.453692612454454969e-01,7.166045006488408475e-01,2.218750000000000000e+00,9.604184488618000559e-01,7.000000000000000000e+00
7.628664547282005826e-01,2.773450877973659412e-01,2.218750000000000000e+00,9.563100612074355578e-01,7.000000000000000000e+00
1.917432123743204042e-01,2.986974258376103863e-01,2.218750000000000000e+00,7.338933306957226010e-01,4.000000000000000000e+00
2.720970076598581144e-01,4.453680686443303727e-01,2.218750000000000000e+00,9.370203116316230263e-01,7.000000000000000000e+00
3.096643915735030617e-01,2.105599135189538396e-01,2.218750000000000000e+00,8.040938877040678667e-01,7.000000000000000000e+00
1.239163657363460819e-01,8.291347002867945903e-01,2.218750000000000000e+00,9.470367730627293756e-01,4.000000000000000000e+00
6.407572893296680228e-01,9.546300675400196667e-01,2.218750000000000000e+00,9.610542422437418075e-01,7.000000000000000000e+00
5.036083741936211444e-01,2.114126091788261219e-01,2.218750000000000000e+00,8.041413115174431692e-01,4.000000000000000000e+00
5.500127690110043766e-01,2.655331561155286346e-01,2.218750000000000000e+00,8.149152188486176174e-01,3.000000000000000000e+00
4.737622029686986425e-01,8.394392710616993547e-02,2.218750000000000000e+00,6.533659599874450663e-01,1.000000000000000000e+00
2.202829193941634178e-01,7.703150081425445828e-02,2.218750000000000000e+00,8.319953043631626022e-01,3.000000000000000000e+00
2.046774417056224649e-01,3.241478285382792812e-01,2.218750000000000000e+00,9.400203024389552908e-01,5.000000000000000000e+00
6.956225095471697539e-01,2.363364839583716737e-01,2.218750000000000000e+00,9.094587862493691555e-01,6.000000000000000000e+00
1.646118579077614497e-01,5.298478427498736210e-01,2.218750000000000000e+00,9.477859342909805695e-01,6.000000000000000000e+00
2.994551211593627915e-01,6.124638012054227643e-01,2.218750000000000000e+00,8.065444005167390351e-01,5.000000000000000000e+00
2.413162274767939319e-01,1.335144340873244129e-01,2.218750000000000000e+00,8.841109149954704538e-01,2.000000000000000000e+00
2.718178236823324823e-01,1.574784438071230308e-01,2.218750000000000000e+00,9.509466867760719699e-01,5.000000000000000000e+00
1.105148303120460779e-01,1.138208919755746978e-01,2.218750000000000000e+00,7.004100011784469837e-01,2.000000000000000000e+00
6.711225063690990922e-01,8.270565458370512379e-01,2.218750000000000000e+00,9.602839155570379592e-01,5.000000000000000000e+00
4.788185915885905808e-01,3.178364827934869186e-01,2.218750000000000000e+00,8.069199391431921553e-01,5.000000000000000000e+00
3.286786817690977580e-01,1.897317736302702174e-01,2.218750000000000000e+00,9.508793807945125076e-01,6.000000000000000000e+00
7.010133464705445849e-01,8.632029205991235132e-01,2.218750000000000000e+00,9.594053667761782700e-01,5.000000000000000000e+00
4.964861119388591648e-01,3.117208376919438639e-01,2.218750000000000000e+00,8.846950024125080914e-01,6.000000000000000000e+00
6.591985043862635951e-01,1.245471510412905075e-01,2.218750000000000000e+00,9.577611750186545425e-01,1.000000000000000000e+00
2.202829193941634178e-01,1.276737017941555474e-01,2.218750000000000000e+00,8.373821235344672820e-01,3.000000000000000000e+00
1.808763194343271374e-01,7.189412595200208589e-01,2.218750000000000000e+00,9.478204367034748223e-01,1.000000000000000000e+00
4.499589657131441989e-01,1.249828179494766184e-01,2.218750000000000000e+00,9.476808573796444701e-01,3.000000000000000000e+00
2.874612148582868509e-01,2.569130087343061142e-01,2.218750000000000000e+00,8.561701624045938708e-01,4.000000000000000000e+00
1.229604636691611907e-01,6.504437046131766875e-01,2.218750000000000000e+00,9.487746553694768048e-01,4.000000000000000000e+00
6.584569039439510663e-01,2.411078520223564614e-01,2.218750000000000000e+00,6.135772962045624723e-01,7.000000000000000000e+00
5.925298381591206365e-01,1.699893063577081476e-01,2.218750000000000000e+00,9.417889614938961262e-01,4.000000000000000000e+00
8.619408156523541420e-01,3.320038115030042314e-01,2.218750000000000000e+00,8.364232815192342851e-01,7.000000000000000000e+00
6.769000978995102225e-01,2.244639782679095086e-01,2.218750000000000000e+00,8.863341549567537170e-01,4.000000000000000000e+00
1.666347582426990770e-01,8.495854175063544123e-01,2.218750000000000000e+00,9.501623721538151601e-01,7.000000000000000000e+00
9.479038371279301378e-01,1.616580504022347153e-01,2.218750000000000000e+00,9.149936946961465534e-01,7.000000000000000000e+00
2.760717847206403119e-01,2.161001055385611824e-01,2.218750000000000000e+00,9.411034008178236210e-01,4.000000000000000000e+00
8.860582027262955407e-01,3.427324003382825612e-01,2.218750000000000000e+00,7.486020408023396078e-01,7.000000000000000000e+00
2.367558109579529779e-01,3.332828549928126827e-01,2.218750000000000000e+00,9.365953046633248569e-01,3.000000000000000000e+00
8.515541627419934700e-01,2.185067574966160220e-01,2.218750000000000000e+00,5.596331490115318275e-01,1.000000000000000000e+00
8.697685485250442605e-01,8.327738003434080882e-01,2.218750000000000000e+00,9.547668769949116951e-01,3.000000000000000000e+00
5.032513002968252991e-01,3.124034601737541994e-01,2.218750000000000000e+00,7.806655014818743021e-01,5.000000000000000000e+00
6.711225063690990922e-01,8.270565458370512379e-01,2.218750000000000000e+00,9.602839155570379592e-01,5.000000000000000000e+00
1.445805783133935207e-01,3.956577754894263221e-01,2.218750000000000000e+00,9.466850031201862192e-01,2.000000000000000000e+00
2.054324435085436995e-01,9.490106633552874982e-01,2.218750000000000000e+00,9.589502407058733136e-01,6.000000000000000000e+00
4.685825597526522834e-01,2.302604449393910457e-01,2.218750000000000000e+00,8.988374498723941119e-01,5.000000000000000000e+00
9.022808536871617102e-01,1.318300106936422800e-01,2.218750000000000000e+00,7.440597126814626483e-01,6.000000000000000000e+00
9.884813321262228558e-02,4.819943759362761426e-01,2.218750000000000000e+00,9.419423147120838946e-01,5.000000000000000000e+00
5.275643509169263279e-01,8.389267217579508829e-02,2.218750000000000000e+00,9.196577524931062175e-01,6.000000000000000000e+00
3.883646835407831843e-01,4.865490754309491073e-01,2.218750000000000000e+00,9.504309090990362696e-01,6.000000000000000000e+00
2.171469809544719354e-01,3.465555521903328495e-01,2.218750000000000000e+00,9.399152653718374495e-01,5.000000000000000000e+00
1.163099079890283494e-01,9.910956207321534039e-01,2.218750000000000000e+00,9.589814598941381885e-01,2.000000000000000000e+00
2.266841108259627369e-01,5.649458212088242365e-02,2.218750000000000000e+00,9.500469701274133483e-01,3.000000000000000000e+00
8.515541627419934700e-01,2.185067574966160220e-01,2.218750000000000000e+00,5.596331490115318275e-01,1.000000000000000000e+00
2.367558109579529779e-01,3.332828549928126827e-01,2.218750000000000000e+00,9.365953046633248569e-01,3.000000000000000000e+00
1.951778358176872452e-01,1.329436405445137415e-01,2.218750000000000000e+00,5.344100013979301567e-01,4.000000000000000000e+00
4.070568565283202989e-01,4.459039156437036855e-01,2.218750000000000000e+00,7.304219333470852726e-01,7.000000000000000000e+00
1.322295124580958603e-01,7.921449489431000579e-01,2.218750000000000000e+00,9.606492921277207664e-01,7.000000000000000000e+00
1.885869105830756676e-01,1.017806428766130783e-01,2.218750000000000000e+00,9.515209624770469832e-01,4.000000000000000000e+00
5.935017143707378429e-01,2.568687431126187581e-01,2.218750000000000000e+00,9.499557892871208775e-01,7.000000000000000000e+00
3.121006169180483569e-01,1.749190987519424478e-01,2.218750000000000000e+00,6.230994027757118525e-01,4.000000000000000000e+00
1.398316748913397967e-01,2.057932049940940367e-01,2.218750000000000000e+00,9.505473788274212410e-01,4.000000000000000000e+00
2.829652252493347064e-01,4.363099245853592767e-01,2.218750000000000000e+00,9.494487258636521432e-01,4.000000000000000000e+00
2.532446262778959012e-01,4.539299717864905825e-01,2.218750000000000000e+00,7.069044595027925704e-01,7.000000000000000000e+00
2.018090113595544244e-01,6.839970458521947572e-02,2.218750000000000000e+00,8.732392708173737361e-01,7.000000000000000000e+00
8.085050650439262743e-01,2.421166422429157639e-01,2.218750000000000000e+00,7.731748334273795820e-01,3.000000000000000000e+00
